m,TagName,
"2018-11-01 00:00:00","groovy","198"
"2018-11-01 00:00:00","swift","2974"
"2018-11-01 00:00:00","python","17982"
"2018-11-01 00:00:00","haskell","342"
"2018-11-01 00:00:00","sql","4179"
"2018-11-01 00:00:00","c","2515"
"2018-11-01 00:00:00","scala","804"
"2018-11-01 00:00:00","assembly","301"
"2018-11-01 00:00:00","javascript","16146"
"2018-11-01 00:00:00","ruby","833"
"2018-11-01 00:00:00","java","11675"
"2018-11-01 00:00:00","r","4221"
"2018-11-01 00:00:00","clojure","80"
"2018-11-01 00:00:00","erlang","39"
"2018-11-01 00:00:00","shell","569"
"2018-11-01 00:00:00","julia","99"
"2018-11-01 00:00:00","go","717"
"2018-11-01 00:00:00","c++","4334"
"2018-11-01 00:00:00","lua","106"
"2018-11-01 00:00:00","fortran","66"
"2018-11-01 00:00:00","typescript","2076"
"2018-11-01 00:00:00","delphi","179"
"2018-11-01 00:00:00","rust","230"
"2018-11-01 00:00:00","php","7045"
"2018-12-01 00:00:00","sql","3594"
"2018-12-01 00:00:00","java","10419"
"2018-12-01 00:00:00","clojure","76"
"2018-12-01 00:00:00","delphi","175"
"2018-12-01 00:00:00","php","6188"
"2018-12-01 00:00:00","groovy","152"
"2018-12-01 00:00:00","c#","7533"
"2018-12-01 00:00:00","assembly","221"
"2018-12-01 00:00:00","kotlin","876"
"2018-12-01 00:00:00","objective-c","271"
"2018-12-01 00:00:00","julia","75"
"2018-12-01 00:00:00","go","656"
"2018-12-01 00:00:00","ruby","806"
"2018-12-01 00:00:00","python","15700"
"2018-12-01 00:00:00","swift","2777"
"2018-12-01 00:00:00","perl","220"
"2018-12-01 00:00:00","haskell","320"
"2018-12-01 00:00:00","scala","759"
"2018-12-01 00:00:00","fortran","73"
"2018-12-01 00:00:00","shell","475"
"2018-12-01 00:00:00","javascript","14243"
"2018-12-01 00:00:00","cobol","12"
"2018-12-01 00:00:00","c++","3550"
"2018-12-01 00:00:00","lua","99"
"2018-12-01 00:00:00","erlang","53"
"2018-12-01 00:00:00","r","3397"
"2018-12-01 00:00:00","rust","235"
"2018-12-01 00:00:00","c","2188"
"2018-12-01 00:00:00","typescript","1966"
"2019-01-01 00:00:00","php","7141"
"2019-01-01 00:00:00","javascript","15997"
"2019-01-01 00:00:00","haskell","292"
"2019-01-01 00:00:00","kotlin","1053"
"2019-01-01 00:00:00","rust","318"
"2019-01-01 00:00:00","c","2275"
"2019-01-01 00:00:00","delphi","215"
"2019-01-01 00:00:00","swift","2898"
"2019-01-01 00:00:00","assembly","218"
"2019-01-01 00:00:00","erlang","36"
"2019-01-01 00:00:00","objective-c","322"
"2019-01-01 00:00:00","python","16915"
"2019-01-01 00:00:00","r","3940"
"2019-01-01 00:00:00","fortran","90"
"2019-01-01 00:00:00","shell","542"
"2019-01-01 00:00:00","julia","87"
"2019-01-01 00:00:00","perl","264"
"2019-01-01 00:00:00","java","10996"
"2019-01-01 00:00:00","groovy","201"
"2019-01-01 00:00:00","ruby","916"
"2019-01-01 00:00:00","go","653"
"2019-01-01 00:00:00","c++","3901"
"2019-01-01 00:00:00","cobol","16"
"2019-01-01 00:00:00","c#","8726"
"2019-01-01 00:00:00","lua","115"
"2019-01-01 00:00:00","sql","4067"
"2019-01-01 00:00:00","typescript","2338"
"2019-01-01 00:00:00","scala","775"
"2019-01-01 00:00:00","clojure","68"
"2019-02-01 00:00:00","c#","8331"
"2019-02-01 00:00:00","ruby","786"
"2019-02-01 00:00:00","go","625"
"2019-02-01 00:00:00","rust","227"
"2019-02-01 00:00:00","clojure","58"
"2019-02-01 00:00:00","python","17499"
"2019-02-01 00:00:00","c","2050"
"2019-02-01 00:00:00","assembly","224"
"2019-02-01 00:00:00","sql","4233"
"2019-02-01 00:00:00","swift","2673"
"2019-02-01 00:00:00","lua","98"
"2019-02-01 00:00:00","java","10966"
"2019-02-01 00:00:00","haskell","261"
"2019-02-01 00:00:00","kotlin","991"
"2019-02-01 00:00:00","shell","495"
"2019-02-01 00:00:00","groovy","210"
"2019-02-01 00:00:00","delphi","190"
"2019-02-01 00:00:00","erlang","29"
"2019-02-01 00:00:00","php","7239"
"2019-02-01 00:00:00","r","4241"
"2019-02-01 00:00:00","javascript","15661"
"2019-02-01 00:00:00","julia","98"
"2019-02-01 00:00:00","cobol","8"
"2019-02-01 00:00:00","scala","729"
"2019-02-01 00:00:00","perl","250"
"2019-02-01 00:00:00","c++","3724"
"2019-02-01 00:00:00","typescript","2402"
"2019-02-01 00:00:00","fortran","92"
"2019-02-01 00:00:00","objective-c","291"
"2019-03-01 00:00:00","groovy","210"
"2019-03-01 00:00:00","typescript","2445"
"2019-03-01 00:00:00","shell","584"
"2019-03-01 00:00:00","objective-c","303"
"2019-03-01 00:00:00","clojure","64"
"2019-03-01 00:00:00","fortran","95"
"2019-03-01 00:00:00","c#","8942"
"2019-03-01 00:00:00","python","19860"
"2019-03-01 00:00:00","sql","4623"
"2019-03-01 00:00:00","swift","2941"
"2019-03-01 00:00:00","delphi","186"
"2019-03-01 00:00:00","haskell","301"
"2019-03-01 00:00:00","java","12007"
"2019-03-01 00:00:00","c","2374"
"2019-03-01 00:00:00","go","721"
"2019-03-01 00:00:00","php","7746"
"2019-03-01 00:00:00","javascript","17296"
"2019-03-01 00:00:00","julia","119"
"2019-03-01 00:00:00","erlang","29"
"2019-03-01 00:00:00","r","4486"
"2019-03-01 00:00:00","assembly","276"
"2019-03-01 00:00:00","rust","249"
"2019-03-01 00:00:00","cobol","11"
"2019-03-01 00:00:00","perl","231"
"2019-03-01 00:00:00","kotlin","1087"
"2019-03-01 00:00:00","c++","4416"
"2019-03-01 00:00:00","scala","815"
"2019-03-01 00:00:00","ruby","843"
"2019-03-01 00:00:00","lua","116"
"2019-04-01 00:00:00","java","11136"
"2019-04-01 00:00:00","sql","4251"
"2019-04-01 00:00:00","objective-c","315"
"2019-04-01 00:00:00","clojure","69"
"2019-04-01 00:00:00","python","19790"
"2019-04-01 00:00:00","ruby","767"
"2019-04-01 00:00:00","delphi","204"
"2019-04-01 00:00:00","c++","4367"
"2019-04-01 00:00:00","typescript","2453"
"2019-04-01 00:00:00","kotlin","1045"
"2019-04-01 00:00:00","scala","842"
"2019-04-01 00:00:00","groovy","206"
"2019-04-01 00:00:00","c","2424"
"2019-04-01 00:00:00","go","650"
"2019-04-01 00:00:00","shell","533"
"2019-04-01 00:00:00","swift","3061"
"2019-04-01 00:00:00","perl","205"
"2019-04-01 00:00:00","lua","130"
"2019-04-01 00:00:00","php","7131"
"2019-04-01 00:00:00","javascript","16129"
"2019-04-01 00:00:00","r","4593"
"2019-04-01 00:00:00","c#","9088"
"2019-04-01 00:00:00","cobol","6"
"2019-04-01 00:00:00","julia","99"
"2019-04-01 00:00:00","assembly","303"
"2019-04-01 00:00:00","haskell","331"
"2019-04-01 00:00:00","erlang","37"
"2019-04-01 00:00:00","fortran","88"
"2019-04-01 00:00:00","rust","287"
"2019-05-01 00:00:00","rust","279"
"2019-05-01 00:00:00","cobol","6"
"2019-05-01 00:00:00","c++","4118"
"2019-05-01 00:00:00","haskell","288"
"2019-05-01 00:00:00","java","11054"
"2019-05-01 00:00:00","lua","112"
"2019-05-01 00:00:00","python","18872"
"2019-05-01 00:00:00","delphi","170"
"2019-05-01 00:00:00","c","2086"
"2019-05-01 00:00:00","scala","806"
"2019-05-01 00:00:00","fortran","79"
"2019-05-01 00:00:00","sql","4122"
"2019-05-01 00:00:00","r","4292"
"2019-05-01 00:00:00","shell","539"
"2019-05-01 00:00:00","julia","137"
"2019-05-01 00:00:00","go","672"
"2019-05-01 00:00:00","c#","9002"
"2019-05-01 00:00:00","erlang","22"
"2019-05-01 00:00:00","ruby","760"
"2019-05-01 00:00:00","objective-c","275"
"2019-05-01 00:00:00","swift","3095"
"2019-05-01 00:00:00","assembly","234"
"2019-05-01 00:00:00","groovy","195"
"2019-05-01 00:00:00","clojure","63"
"2019-05-01 00:00:00","javascript","16102"
"2019-05-01 00:00:00","perl","221"
"2019-05-01 00:00:00","kotlin","1071"
"2019-05-01 00:00:00","typescript","2448"
"2019-05-01 00:00:00","php","6914"
"2019-06-01 00:00:00","sql","3578"
"2019-06-01 00:00:00","python","17184"
"2019-06-01 00:00:00","perl","235"
"2019-06-01 00:00:00","fortran","79"
"2019-06-01 00:00:00","php","5977"
"2019-06-01 00:00:00","java","9607"
"2019-06-01 00:00:00","delphi","134"
"2019-06-01 00:00:00","c#","7586"
"2019-06-01 00:00:00","javascript","14773"
"2019-06-01 00:00:00","assembly","199"
"2019-06-01 00:00:00","typescript","2347"
"2019-06-01 00:00:00","ruby","703"
"2019-06-01 00:00:00","kotlin","1115"
"2019-06-01 00:00:00","scala","765"
"2019-06-01 00:00:00","c","1724"
"2019-06-01 00:00:00","c++","3635"
"2019-06-01 00:00:00","clojure","49"
"2019-06-01 00:00:00","groovy","217"
"2019-06-01 00:00:00","rust","289"
"2019-06-01 00:00:00","swift","3080"
"2019-06-01 00:00:00","lua","114"
"2019-06-01 00:00:00","objective-c","256"
"2019-06-01 00:00:00","shell","503"
"2019-06-01 00:00:00","julia","111"
"2019-06-01 00:00:00","haskell","206"
"2019-06-01 00:00:00","cobol","9"
"2019-06-01 00:00:00","go","526"
"2019-06-01 00:00:00","erlang","28"
"2019-06-01 00:00:00","r","3940"
"2019-07-01 00:00:00","ruby","758"
"2019-07-01 00:00:00","rust","296"
"2019-07-01 00:00:00","sql","4152"
"2019-07-01 00:00:00","c","1747"
"2019-07-01 00:00:00","python","19711"
"2019-07-01 00:00:00","assembly","187"
"2019-07-01 00:00:00","php","6626"
"2019-07-01 00:00:00","java","10804"
"2019-07-01 00:00:00","scala","844"
"2019-07-01 00:00:00","cobol","6"
"2019-07-01 00:00:00","go","624"
"2019-07-01 00:00:00","r","4196"
"2019-07-01 00:00:00","kotlin","1278"
"2019-07-01 00:00:00","groovy","178"
"2019-07-01 00:00:00","javascript","16107"
"2019-07-01 00:00:00","perl","236"
"2019-07-01 00:00:00","fortran","86"
"2019-07-01 00:00:00","typescript","2524"
"2019-07-01 00:00:00","haskell","223"
"2019-07-01 00:00:00","objective-c","243"
"2019-07-01 00:00:00","shell","564"
"2019-07-01 00:00:00","julia","105"
"2019-07-01 00:00:00","clojure","58"
"2019-07-01 00:00:00","swift","3029"
"2019-07-01 00:00:00","delphi","164"
"2019-07-01 00:00:00","erlang","30"
"2019-07-01 00:00:00","c#","8424"
"2019-07-01 00:00:00","c++","4260"
"2019-07-01 00:00:00","lua","118"
"2019-08-01 00:00:00","delphi","174"
"2019-08-01 00:00:00","sql","3608"
"2019-08-01 00:00:00","php","5781"
"2019-08-01 00:00:00","scala","697"
"2019-08-01 00:00:00","kotlin","1135"
"2019-08-01 00:00:00","clojure","70"
"2019-08-01 00:00:00","erlang","31"
"2019-08-01 00:00:00","shell","484"
"2019-08-01 00:00:00","c#","7690"
"2019-08-01 00:00:00","c","1547"
"2019-08-01 00:00:00","c++","3281"
"2019-08-01 00:00:00","python","17993"
"2019-08-01 00:00:00","haskell","208"
"2019-08-01 00:00:00","r","3948"
"2019-08-01 00:00:00","julia","105"
"2019-08-01 00:00:00","perl","192"
"2019-08-01 00:00:00","objective-c","210"
"2019-08-01 00:00:00","go","629"
"2019-08-01 00:00:00","fortran","76"
"2019-08-01 00:00:00","groovy","191"
"2019-08-01 00:00:00","swift","2528"
"2019-08-01 00:00:00","rust","349"
"2019-08-01 00:00:00","lua","106"
"2019-08-01 00:00:00","assembly","166"
"2019-08-01 00:00:00","ruby","778"
"2019-08-01 00:00:00","java","9059"
"2019-08-01 00:00:00","javascript","15176"
"2019-08-01 00:00:00","cobol","9"
"2019-08-01 00:00:00","typescript","2286"
"2019-09-01 00:00:00","groovy","145"
"2019-09-01 00:00:00","cobol","10"
"2019-09-01 00:00:00","c#","7826"
"2019-09-01 00:00:00","c","2000"
"2019-09-01 00:00:00","javascript","14834"
"2019-09-01 00:00:00","assembly","221"
"2019-09-01 00:00:00","delphi","145"
"2019-09-01 00:00:00","typescript","2328"
"2019-09-01 00:00:00","java","9637"
"2019-09-01 00:00:00","scala","709"
"2019-09-01 00:00:00","go","616"
"2019-09-01 00:00:00","fortran","81"
"2019-09-01 00:00:00","clojure","76"
"2019-09-01 00:00:00","lua","95"
"2019-09-01 00:00:00","shell","500"
"2019-09-01 00:00:00","julia","160"
"2019-09-01 00:00:00","sql","3941"
"2019-09-01 00:00:00","haskell","263"
"2019-09-01 00:00:00","swift","2547"
"2019-09-01 00:00:00","python","16845"
"2019-09-01 00:00:00","r","3933"
"2019-09-01 00:00:00","erlang","28"
"2019-09-01 00:00:00","rust","334"
"2019-09-01 00:00:00","kotlin","1205"
"2019-09-01 00:00:00","c++","3771"
"2019-09-01 00:00:00","objective-c","249"
"2019-09-01 00:00:00","perl","199"
"2019-09-01 00:00:00","php","5530"
"2019-09-01 00:00:00","ruby","715"
"2019-10-01 00:00:00","kotlin","1241"
"2019-10-01 00:00:00","php","6021"
"2019-10-01 00:00:00","sql","4411"
"2019-10-01 00:00:00","scala","701"
"2019-10-01 00:00:00","erlang","33"
"2019-10-01 00:00:00","perl","208"
"2019-10-01 00:00:00","groovy","203"
"2019-10-01 00:00:00","python","20399"
"2019-10-01 00:00:00","c","2473"
"2019-10-01 00:00:00","delphi","151"
"2019-10-01 00:00:00","clojure","49"
"2019-10-01 00:00:00","objective-c","319"
"2019-10-01 00:00:00","julia","153"
"2019-10-01 00:00:00","rust","334"
"2019-10-01 00:00:00","javascript","15942"
"2019-10-01 00:00:00","shell","545"
"2019-10-01 00:00:00","swift","3093"
"2019-10-01 00:00:00","r","4378"
"2019-10-01 00:00:00","java","11173"
"2019-10-01 00:00:00","lua","107"
"2019-10-01 00:00:00","ruby","847"
"2019-10-01 00:00:00","haskell","321"
"2019-10-01 00:00:00","c#","8396"
"2019-10-01 00:00:00","assembly","317"
"2019-10-01 00:00:00","c++","4826"
"2019-10-01 00:00:00","typescript","2458"
"2019-10-01 00:00:00","fortran","77"
"2019-10-01 00:00:00","cobol","7"
"2019-10-01 00:00:00","go","632"
"2019-11-01 00:00:00","php","6065"
"2019-11-01 00:00:00","java","10290"
"2019-11-01 00:00:00","objective-c","274"
"2019-11-01 00:00:00","fortran","88"
"2019-11-01 00:00:00","erlang","30"
"2019-11-01 00:00:00","c","2504"
"2019-11-01 00:00:00","clojure","61"
"2019-11-01 00:00:00","groovy","144"
"2019-11-01 00:00:00","lua","128"
"2019-11-01 00:00:00","r","4279"
"2019-11-01 00:00:00","kotlin","1273"
"2019-11-01 00:00:00","c++","4715"
"2019-11-01 00:00:00","cobol","7"
"2019-11-01 00:00:00","rust","316"
"2019-11-01 00:00:00","go","603"
"2019-11-01 00:00:00","swift","2858"
"2019-11-01 00:00:00","shell","557"
"2019-11-01 00:00:00","julia","93"
"2019-11-01 00:00:00","sql","4415"
"2019-11-01 00:00:00","python","20542"
"2019-11-01 00:00:00","scala","665"
"2019-11-01 00:00:00","ruby","684"
"2019-11-01 00:00:00","c#","8002"
"2019-11-01 00:00:00","javascript","15717"
"2019-11-01 00:00:00","assembly","282"
"2019-11-01 00:00:00","delphi","171"
"2019-11-01 00:00:00","perl","219"
"2019-11-01 00:00:00","haskell","338"
"2019-11-01 00:00:00","typescript","2605"
"2019-12-01 00:00:00","clojure","60"
"2019-12-01 00:00:00","java","8992"
"2019-12-01 00:00:00","ruby","667"
"2019-12-01 00:00:00","sql","3943"
"2019-12-01 00:00:00","delphi","125"
"2019-12-01 00:00:00","c","2139"
"2019-12-01 00:00:00","python","18061"
"2019-12-01 00:00:00","typescript","2401"
"2019-12-01 00:00:00","cobol","8"
"2019-12-01 00:00:00","javascript","14282"
"2019-12-01 00:00:00","swift","2652"
"2019-12-01 00:00:00","lua","111"
"2019-12-01 00:00:00","shell","476"
"2019-12-01 00:00:00","fortran","52"
"2019-12-01 00:00:00","kotlin","1140"
"2019-12-01 00:00:00","go","614"
"2019-12-01 00:00:00","haskell","267"
"2019-12-01 00:00:00","erlang","31"
"2019-12-01 00:00:00","c#","7190"
"2019-12-01 00:00:00","perl","157"
"2019-12-01 00:00:00","groovy","145"
"2019-12-01 00:00:00","r","3737"
"2019-12-01 00:00:00","c++","4183"
"2019-12-01 00:00:00","php","5202"
"2019-12-01 00:00:00","objective-c","245"
"2019-12-01 00:00:00","rust","322"
"2019-12-01 00:00:00","julia","110"
"2019-12-01 00:00:00","assembly","247"
"2019-12-01 00:00:00","scala","589"
"2020-01-01 00:00:00","c#","7778"
"2020-01-01 00:00:00","c","2049"
"2020-01-01 00:00:00","kotlin","1367"
"2020-01-01 00:00:00","rust","308"
"2020-01-01 00:00:00","php","5876"
"2020-01-01 00:00:00","assembly","229"
"2020-01-01 00:00:00","swift","2890"
"2020-01-01 00:00:00","r","4141"
"2020-01-01 00:00:00","sql","4194"
"2020-01-01 00:00:00","groovy","189"
"2020-01-01 00:00:00","python","19921"
"2020-01-01 00:00:00","java","9917"
"2020-01-01 00:00:00","lua","116"
"2020-01-01 00:00:00","cobol","11"
"2020-01-01 00:00:00","julia","145"
"2020-01-01 00:00:00","perl","165"
"2020-01-01 00:00:00","go","647"
"2020-01-01 00:00:00","typescript","2508"
"2020-01-01 00:00:00","objective-c","267"
"2020-01-01 00:00:00","shell","552"
"2020-01-01 00:00:00","fortran","70"
"2020-01-01 00:00:00","haskell","240"
"2020-01-01 00:00:00","c++","4216"
"2020-01-01 00:00:00","delphi","163"
"2020-01-01 00:00:00","erlang","27"
"2020-01-01 00:00:00","clojure","58"
"2020-01-01 00:00:00","scala","649"
"2020-01-01 00:00:00","javascript","15979"
"2020-01-01 00:00:00","ruby","761"
"2020-02-01 00:00:00","c#","7695"
"2020-02-01 00:00:00","python","19985"
"2020-02-01 00:00:00","php","5638"
"2020-02-01 00:00:00","sql","4341"
"2020-02-01 00:00:00","kotlin","1276"
"2020-02-01 00:00:00","perl","178"
"2020-02-01 00:00:00","javascript","15708"
"2020-02-01 00:00:00","r","4668"
"2020-02-01 00:00:00","delphi","156"
"2020-02-01 00:00:00","cobol","9"
"2020-02-01 00:00:00","c++","4066"
"2020-02-01 00:00:00","go","660"
"2020-02-01 00:00:00","objective-c","250"
"2020-02-01 00:00:00","typescript","2564"
"2020-02-01 00:00:00","erlang","23"
"2020-02-01 00:00:00","rust","359"
"2020-02-01 00:00:00","haskell","203"
"2020-02-01 00:00:00","scala","694"
"2020-02-01 00:00:00","fortran","70"
"2020-02-01 00:00:00","clojure","76"
"2020-02-01 00:00:00","julia","97"
"2020-02-01 00:00:00","shell","547"
"2020-02-01 00:00:00","lua","107"
"2020-02-01 00:00:00","java","10012"
"2020-02-01 00:00:00","ruby","653"
"2020-02-01 00:00:00","groovy","149"
"2020-02-01 00:00:00","swift","2753"
"2020-02-01 00:00:00","c","1976"
"2020-02-01 00:00:00","assembly","270"
"2020-03-01 00:00:00","clojure","96"
"2020-03-01 00:00:00","erlang","39"
"2020-03-01 00:00:00","r","5115"
"2020-03-01 00:00:00","objective-c","237"
"2020-03-01 00:00:00","c#","7770"
"2020-03-01 00:00:00","haskell","244"
"2020-03-01 00:00:00","c++","4633"
"2020-03-01 00:00:00","python","22603"
"2020-03-01 00:00:00","java","11031"
"2020-03-01 00:00:00","delphi","166"
"2020-03-01 00:00:00","ruby","711"
"2020-03-01 00:00:00","shell","592"
"2020-03-01 00:00:00","sql","4502"
"2020-03-01 00:00:00","lua","144"
"2020-03-01 00:00:00","fortran","66"
"2020-03-01 00:00:00","go","652"
"2020-03-01 00:00:00","groovy","171"
"2020-03-01 00:00:00","scala","709"
"2020-03-01 00:00:00","rust","357"
"2020-03-01 00:00:00","assembly","293"
"2020-03-01 00:00:00","javascript","17521"
"2020-03-01 00:00:00","cobol","4"
"2020-03-01 00:00:00","swift","2906"
"2020-03-01 00:00:00","perl","196"
"2020-03-01 00:00:00","c","2475"
"2020-03-01 00:00:00","php","5643"
"2020-03-01 00:00:00","julia","113"
"2020-03-01 00:00:00","kotlin","1433"
"2020-03-01 00:00:00","typescript","2700"
"2020-04-01 00:00:00","scala","844"
"2020-04-01 00:00:00","java","12571"
"2020-04-01 00:00:00","c#","8561"
"2020-04-01 00:00:00","groovy","176"
"2020-04-01 00:00:00","php","6593"
"2020-04-01 00:00:00","python","27563"
"2020-04-01 00:00:00","kotlin","1583"
"2020-04-01 00:00:00","julia","136"
"2020-04-01 00:00:00","cobol","14"
"2020-04-01 00:00:00","r","6166"
"2020-04-01 00:00:00","haskell","260"
"2020-04-01 00:00:00","fortran","79"
"2020-04-01 00:00:00","delphi","231"
"2020-04-01 00:00:00","c","3246"
"2020-04-01 00:00:00","sql","4928"
"2020-04-01 00:00:00","c++","6196"
"2020-04-01 00:00:00","objective-c","286"
"2020-04-01 00:00:00","rust","453"
"2020-04-01 00:00:00","clojure","73"
"2020-04-01 00:00:00","swift","3437"
"2020-04-01 00:00:00","shell","622"
"2020-04-01 00:00:00","typescript","3245"
"2020-04-01 00:00:00","go","795"
"2020-04-01 00:00:00","ruby","766"
"2020-04-01 00:00:00","erlang","26"
"2020-04-01 00:00:00","perl","220"
"2020-04-01 00:00:00","lua","162"
"2020-04-01 00:00:00","javascript","20842"
"2020-04-01 00:00:00","assembly","378"
"2020-05-01 00:00:00","clojure","70"
"2020-05-01 00:00:00","erlang","42"
"2020-05-01 00:00:00","swift","3509"
"2020-05-01 00:00:00","lua","181"
"2020-05-01 00:00:00","shell","555"
"2020-05-01 00:00:00","c","3360"
"2020-05-01 00:00:00","python","29372"
"2020-05-01 00:00:00","rust","499"
"2020-05-01 00:00:00","sql","4861"
"2020-05-01 00:00:00","java","11990"
"2020-05-01 00:00:00","julia","168"
"2020-05-01 00:00:00","assembly","358"
"2020-05-01 00:00:00","delphi","201"
"2020-05-01 00:00:00","typescript","3294"
"2020-05-01 00:00:00","javascript","21434"
"2020-05-01 00:00:00","php","6490"
"2020-05-01 00:00:00","haskell","311"
"2020-05-01 00:00:00","perl","213"
"2020-05-01 00:00:00","c++","6384"
"2020-05-01 00:00:00","cobol","20"
"2020-05-01 00:00:00","objective-c","270"
"2020-05-01 00:00:00","go","750"
"2020-05-01 00:00:00","groovy","181"
"2020-05-01 00:00:00","r","6005"
"2020-05-01 00:00:00","scala","869"
"2020-05-01 00:00:00","c#","8573"
"2020-05-01 00:00:00","kotlin","1623"
"2020-05-01 00:00:00","fortran","94"
"2020-05-01 00:00:00","ruby","695"
"2020-06-01 00:00:00","haskell","191"
"2020-06-01 00:00:00","typescript","3036"
"2020-06-01 00:00:00","objective-c","220"
"2020-06-01 00:00:00","shell","504"
"2020-06-01 00:00:00","javascript","19756"
"2020-06-01 00:00:00","scala","780"
"2020-06-01 00:00:00","swift","3149"
"2020-06-01 00:00:00","rust","418"
"2020-06-01 00:00:00","kotlin","1486"
"2020-06-01 00:00:00","perl","198"
"2020-06-01 00:00:00","fortran","103"
"2020-06-01 00:00:00","c","2582"
